date,root,close,volume
2025-02-27,ZQ,95.66999816894531,12339
2025-02-28,ZQ,95.66999816894531,90315
2025-03-03,ZQ,95.67749786376953,148754
2025-03-04,ZQ,95.67500305175781,68013
2025-03-05,ZQ,95.67250061035156,44007
2025-03-06,ZQ,95.68000030517578,32057
2025-03-07,ZQ,95.66999816894531,72688
2025-03-10,ZQ,95.67250061035156,35307
2025-03-11,ZQ,95.67250061035156,18686
2025-03-12,ZQ,95.66999816894531,37865
2025-03-13,ZQ,95.66999816894531,23068
2025-03-14,ZQ,95.66999816894531,4192
2025-03-17,ZQ,95.67250061035156,8177
2025-03-18,ZQ,95.66999816894531,31765
2025-03-19,ZQ,95.66999816894531,35812
2025-03-20,ZQ,95.67250061035156,13918
2025-03-21,ZQ,95.67250061035156,19224
2025-03-24,ZQ,95.67250061035156,37882
2025-03-25,ZQ,95.6675033569336,31740
2025-03-26,ZQ,95.67250061035156,39717
2025-03-27,ZQ,95.66999816894531,4976
2025-03-28,ZQ,95.66999816894531,25957
2025-03-31,ZQ,95.6675033569336,60467
2025-04-01,ZQ,95.67250061035156,47911
2025-04-02,ZQ,95.66999816894531,112865
2025-04-03,ZQ,95.67749786376953,445261
2025-04-04,ZQ,95.68499755859375,377409
2025-04-07,ZQ,95.69499969482422,236618
2025-04-08,ZQ,95.70500183105469,291094
2025-04-09,ZQ,95.67749786376953,309438
2025-04-10,ZQ,95.6875,133843
2025-04-11,ZQ,95.68000030517578,116541
2025-04-14,ZQ,95.67500305175781,63431
2025-04-15,ZQ,95.67250061035156,98910
2025-04-16,ZQ,95.67250061035156,34994
2025-04-17,ZQ,95.66999816894531,21064
2025-04-21,ZQ,95.66999816894531,7542
2025-04-22,ZQ,95.66999816894531,7832
2025-04-23,ZQ,95.66999816894531,62639
2025-04-24,ZQ,95.66999816894531,7272
2025-04-25,ZQ,95.66999816894531,31920
2025-04-28,ZQ,95.66999816894531,22270
2025-04-29,ZQ,95.66999816894531,10741
2025-04-30,ZQ,95.66999816894531,109293
2025-05-01,ZQ,95.68499755859375,110080
2025-05-02,ZQ,95.67500305175781,97610
2025-05-05,ZQ,95.67250061035156,30085
2025-05-06,ZQ,95.67250061035156,34597
2025-05-07,ZQ,95.66999816894531,115191
2025-05-08,ZQ,95.66999816894531,105258
2025-05-09,ZQ,95.66999816894531,31334
2025-05-12,ZQ,95.67250061035156,40658
2025-05-13,ZQ,95.67250061035156,30463
2025-05-14,ZQ,95.67250061035156,20904
2025-05-15,ZQ,95.67250061035156,11710
2025-05-16,ZQ,95.66999816894531,19081
2025-05-19,ZQ,95.66999816894531,9942
2025-05-20,ZQ,95.66999816894531,23359
2025-05-21,ZQ,95.66999816894531,43905
2025-05-22,ZQ,95.66999816894531,31507
2025-05-23,ZQ,95.66999816894531,9181
2025-05-27,ZQ,95.66999816894531,18226
2025-05-28,ZQ,95.66999816894531,1325
2025-05-29,ZQ,95.66999816894531,12050
2025-05-30,ZQ,95.66999816894531,3408
2025-06-02,ZQ,95.67500305175781,50969
2025-06-03,ZQ,95.67500305175781,67938
2025-06-04,ZQ,95.67250061035156,48864
2025-06-05,ZQ,95.67250061035156,0
2025-06-06,ZQ,95.66999816894531,24198
2025-06-09,ZQ,95.66999816894531,21538
2025-06-10,ZQ,95.66999816894531,23458
2025-06-11,ZQ,95.66999816894531,19049
2025-06-12,ZQ,95.66999816894531,83884
2025-06-13,ZQ,95.67250061035156,31163
2025-06-16,ZQ,95.66999816894531,10189
2025-06-17,ZQ,95.66999816894531,37037
2025-06-18,ZQ,95.66999816894531,0
2025-06-20,ZQ,95.66999816894531,20081
2025-06-23,ZQ,95.66999816894531,8981
2025-06-24,ZQ,95.66999816894531,3953
2025-06-25,ZQ,95.66999816894531,76646
2025-06-26,ZQ,95.66999816894531,48030
2025-06-27,ZQ,95.66999816894531,15111
2025-06-30,ZQ,95.66999816894531,117217
2025-07-01,ZQ,95.66999816894531,52394
2025-07-02,ZQ,95.67250061035156,162285
2025-07-03,ZQ,95.66999816894531,0
2025-07-04,ZQ,95.66999816894531,0
2025-07-07,ZQ,95.66999816894531,53743
2025-07-08,ZQ,95.66999816894531,83099
2025-07-09,ZQ,95.66999816894531,44107
2025-07-10,ZQ,95.67250061035156,50974
2025-07-11,ZQ,95.67250061035156,107533
2025-07-14,ZQ,95.66999816894531,37449
2025-07-15,ZQ,95.66999816894531,45633
2025-07-16,ZQ,95.66999816894531,15884
2025-07-17,ZQ,95.66999816894531,42024
2025-07-18,ZQ,95.66999816894531,39476
2025-07-21,ZQ,95.66999816894531,2413
2025-07-22,ZQ,95.66999816894531,16474
2025-07-23,ZQ,95.66999816894531,42205
2025-07-24,ZQ,95.66999816894531,16803
2025-07-25,ZQ,95.66999816894531,46265
2025-07-28,ZQ,95.66999816894531,3291
2025-07-29,ZQ,95.67250061035156,29463
2025-07-30,ZQ,95.6675033569336,17322
2025-07-31,ZQ,95.66999816894531,75703
2025-08-01,ZQ,95.67749786376953,342245
2025-08-04,ZQ,95.67749786376953,42314
2025-08-05,ZQ,95.67250061035156,97263
2025-08-06,ZQ,95.67250061035156,66893
2025-08-07,ZQ,95.67500305175781,11334
2025-08-08,ZQ,95.67250061035156,16200
2025-08-11,ZQ,95.66999816894531,68733
2025-08-12,ZQ,95.66999816894531,58109
2025-08-13,ZQ,95.66999816894531,50048
2025-08-14,ZQ,95.66999816894531,29169
2025-08-15,ZQ,95.67250061035156,39203
2025-08-18,ZQ,95.66999816894531,8325
2025-08-19,ZQ,95.66999816894531,54652
2025-08-20,ZQ,95.66999816894531,20246
2025-08-21,ZQ,95.66999816894531,26285
2025-08-22,ZQ,95.66999816894531,129320
2025-08-25,ZQ,95.6675033569336,78878
2025-08-26,ZQ,95.67250061035156,29391
2025-08-27,ZQ,95.66999816894531,50724
2025-08-28,ZQ,95.66999816894531,29312
2025-08-29,ZQ,95.66999816894531,0
2025-09-02,ZQ,95.7699966430664,119110
2025-09-03,ZQ,95.7750015258789,72268
2025-09-04,ZQ,95.77249908447266,101809
2025-09-05,ZQ,95.7874984741211,143335
2025-09-08,ZQ,95.78500366210938,53826
2025-09-09,ZQ,95.78500366210938,100839
2025-09-10,ZQ,95.78500366210938,99141
2025-09-11,ZQ,95.78500366210938,102178
2025-09-12,ZQ,95.78500366210938,73186
2025-09-15,ZQ,95.78250122070312,197426
2025-09-16,ZQ,95.77999877929688,51578
2025-09-17,ZQ,95.77749633789062,142791
2025-09-18,ZQ,95.7750015258789,104672
2025-09-19,ZQ,95.77749633789062,84827
2025-09-22,ZQ,95.77749633789062,43564
2025-09-23,ZQ,95.7750015258789,299176
2025-09-24,ZQ,95.7750015258789,495412
2025-09-25,ZQ,95.7750015258789,19314
2025-09-26,ZQ,95.77249908447266,42743
2025-09-29,ZQ,95.7750015258789,63954
2025-09-30,ZQ,95.7750015258789,157088
2025-10-01,ZQ,95.92250061035156,86796
2025-10-02,ZQ,95.91999816894531,119201
2025-10-03,ZQ,95.91999816894531,64627
2025-10-06,ZQ,95.91999816894531,73465
2025-10-07,ZQ,95.92250061035156,75263
2025-10-08,ZQ,95.91999816894531,29563
2025-10-09,ZQ,95.91500091552734,87299
2025-10-10,ZQ,95.91500091552734,92749
2025-10-13,ZQ,95.91500091552734,92749
2025-10-14,ZQ,95.9175033569336,225034
2025-10-15,ZQ,95.90750122070312,153239
2025-10-16,ZQ,95.9124984741211,151728
2025-10-17,ZQ,95.9124984741211,94353
2025-10-20,ZQ,95.9124984741211,25051
2025-10-21,ZQ,95.91000366210938,90546
2025-10-22,ZQ,95.9124984741211,16335
2025-10-23,ZQ,95.91000366210938,29003
2025-10-24,ZQ,95.91000366210938,24046
2025-10-27,ZQ,95.9124984741211,67561
2025-10-28,ZQ,95.91500091552734,113042
2025-10-29,ZQ,95.91000366210938,31886
2025-10-30,ZQ,95.91000366210938,35270
2025-10-31,ZQ,95.9124984741211,217771
2025-11-03,ZQ,96.12000274658203,0
2025-11-04,ZQ,96.125,111673
2025-11-05,ZQ,96.12249755859375,107089
2025-11-06,ZQ,96.12750244140625,97399
2025-11-07,ZQ,96.12750244140625,37976
2025-11-10,ZQ,96.125,47572
2025-11-11,ZQ,96.12249755859375,8257
2025-11-12,ZQ,96.12249755859375,33833
2025-11-13,ZQ,96.125,29920
2025-11-14,ZQ,96.125,77108
2025-11-17,ZQ,96.12000274658203,33145
2025-11-18,ZQ,96.12000274658203,22614
2025-11-19,ZQ,96.12249755859375,69405
2025-11-20,ZQ,96.12000274658203,54222
2025-11-21,ZQ,96.12000274658203,83589
2025-11-24,ZQ,96.12249755859375,59069
2025-11-25,ZQ,96.125,30139
2025-11-26,ZQ,96.125,33039
2025-11-28,ZQ,96.12249755859375,20583
2025-12-01,ZQ,96.26000213623047,80652
2025-12-02,ZQ,96.26499938964844,93264
2025-12-03,ZQ,96.2699966430664,99350
2025-12-04,ZQ,96.26750183105469,30614
2025-12-05,ZQ,96.26249694824219,32124
2025-12-08,ZQ,96.26750183105469,52144
2025-12-09,ZQ,96.2699966430664,66368
2025-12-10,ZQ,96.27749633789062,166388
2025-12-11,ZQ,96.27749633789062,80773
2025-12-12,ZQ,96.27749633789062,44442
2025-12-15,ZQ,96.27749633789062,46377
2025-12-16,ZQ,96.2750015258789,42937
2025-12-17,ZQ,96.2750015258789,20633
2025-12-18,ZQ,96.27749633789062,48193
2025-12-19,ZQ,96.2750015258789,15485
2025-12-22,ZQ,96.2750015258789,36973
2025-12-23,ZQ,96.27749633789062,26619
2025-12-24,ZQ,96.27749633789062,30294
2025-12-26,ZQ,96.27749633789062,14185
2025-12-29,ZQ,96.27749633789062,9203
2025-12-30,ZQ,96.27749633789062,21391
2025-12-31,ZQ,96.27749633789062,52041
2026-01-02,ZQ,96.36750030517578,61633
2026-01-05,ZQ,96.36750030517578,43653
2026-01-06,ZQ,96.36000061035156,728134
2026-01-07,ZQ,96.36250305175781,62237
2026-01-08,ZQ,96.36000061035156,65777
2026-01-09,ZQ,96.36000061035156,113382
2026-01-12,ZQ,96.36000061035156,37585
2026-01-13,ZQ,96.36000061035156,135260
2026-01-14,ZQ,96.36000061035156,252584
2026-01-15,ZQ,96.36000061035156,24665
2026-01-16,ZQ,96.36000061035156,30655
2026-01-20,ZQ,96.36250305175781,38138
2026-01-21,ZQ,96.36000061035156,126090
2026-01-22,ZQ,96.36000061035156,4760
2026-01-23,ZQ,96.36000061035156,63404
2026-01-26,ZQ,96.36000061035156,9529
2026-01-27,ZQ,96.36000061035156,14529
2026-01-28,ZQ,96.36250305175781,35048
2026-01-29,ZQ,96.36000061035156,38981
2026-01-30,ZQ,96.36000061035156,58101
2026-02-02,ZQ,96.36250305175781,22038
2026-02-03,ZQ,96.36499786376953,71664
2026-02-04,ZQ,96.36000061035156,64370
2026-02-05,ZQ,96.36499786376953,94593
2026-02-06,ZQ,96.36250305175781,70462
2026-02-09,ZQ,96.36000061035156,37766
2026-02-10,ZQ,96.36250305175781,13834
2026-02-11,ZQ,96.36250305175781,10351
2026-02-12,ZQ,96.36250305175781,18793
2026-02-13,ZQ,96.36000061035156,36202
2026-02-17,ZQ,96.36000061035156,71283
2026-02-18,ZQ,96.36250305175781,67747
2026-02-19,ZQ,96.36000061035156,14710
2026-02-20,ZQ,96.36000061035156,21907
2026-02-23,ZQ,96.36000061035156,25391
2026-02-24,ZQ,96.36250305175781,9525
2026-02-25,ZQ,96.36000061035156,11320
2026-02-26,ZQ,96.36250305175781,7035
2026-02-27,ZQ,96.36000061035156,56973
2026-03-02,ZQ,96.36499786376953,119426
2026-03-03,ZQ,96.36499786376953,98647
2026-03-04,ZQ,96.36000061035156,36251
2026-03-05,ZQ,96.36250305175781,46793
2026-03-06,ZQ,96.36250305175781,99278
2026-03-09,ZQ,96.36000061035156,86162
2026-03-10,ZQ,96.36250305175781,32617
2026-03-11,ZQ,96.36000061035156,38954
2026-03-12,ZQ,96.36000061035156,27407
2026-03-13,ZQ,96.36250305175781,11947
2026-03-16,ZQ,96.36250305175781,48227
2026-03-17,ZQ,96.35749816894531,70418
2026-03-18,ZQ,96.36000061035156,29629
2026-03-19,ZQ,96.35749816894531,20982
2026-03-20,ZQ,96.36000061035156,40658
2026-03-23,ZQ,96.36000061035156,9263
2026-03-24,ZQ,96.35749816894531,12464
2026-03-25,ZQ,96.35749816894531,8425
2026-03-26,ZQ,96.36000061035156,1166
2026-03-27,ZQ,96.36000061035156,48312
2026-03-30,ZQ,96.36000061035156,16134
2026-03-31,ZQ,96.35749816894531,70433
2026-04-01,ZQ,96.35749816894531,43811
2026-04-02,ZQ,96.36000061035156,23469
2026-04-06,ZQ,96.35749816894531,6278
2026-04-07,ZQ,96.36000061035156,31270
2026-04-08,ZQ,96.35749816894531,123851
2026-04-09,ZQ,96.36000061035156,75835
2026-04-10,ZQ,96.36000061035156,52758
2026-04-13,ZQ,96.35749816894531,29087
2026-04-14,ZQ,96.35749816894531,41434
2026-04-15,ZQ,96.35749816894531,61316
2026-04-16,ZQ,96.36000061035156,16593
2026-04-17,ZQ,96.35749816894531,21630
2026-04-20,ZQ,96.36000061035156,3764
2026-04-21,ZQ,96.36000061035156,27697
2026-04-22,ZQ,96.36000061035156,10507
2026-04-23,ZQ,96.35749816894531,80782
2026-04-24,ZQ,96.35749816894531,27807
2026-04-27,ZQ,96.36000061035156,330
2026-04-28,ZQ,96.35749816894531,6411
2026-04-29,ZQ,96.35749816894531,1585
2026-04-30,ZQ,96.36000061035156,16316
2026-05-01,ZQ,96.35749816894531,26484
2026-05-04,ZQ,96.36000061035156,80310
2026-05-05,ZQ,96.36000061035156,23066
2026-05-06,ZQ,96.36000061035156,16926
2026-05-07,ZQ,96.36499786376953,130383
2026-05-08,ZQ,96.36750030517578,67623
2026-05-11,ZQ,96.36750030517578,36394
2026-05-12,ZQ,96.36499786376953,18944
2026-05-13,ZQ,96.36750030517578,77933
2026-05-14,ZQ,96.37000274658203,72112
2026-05-15,ZQ,96.37249755859375,95739
2026-05-18,ZQ,96.37249755859375,35793
2026-05-19,ZQ,96.37000274658203,47981
2026-05-20,ZQ,96.37000274658203,66038
2026-05-21,ZQ,96.37249755859375,66048
2026-05-22,ZQ,96.37249755859375,58310
2026-05-26,ZQ,96.37000274658203,48550
2026-05-27,ZQ,96.37249755859375,18778
2026-05-28,ZQ,96.37249755859375,8185
2026-05-29,ZQ,96.37000274658203,41876
2026-06-01,ZQ,96.375,49579
2026-06-02,ZQ,96.37750244140625,67008
2026-06-03,ZQ,96.37999725341797,48343
2026-06-04,ZQ,96.38249969482422,58569
2026-06-05,ZQ,96.37750244140625,42666
2026-06-08,ZQ,96.37999725341797,52066
2026-06-09,ZQ,96.37750244140625,18118
2026-06-10,ZQ,96.37999725341797,37771
2026-06-11,ZQ,96.37999725341797,27967
2026-06-12,ZQ,96.37999725341797,44629
2026-06-15,ZQ,96.37750244140625,64729
2026-06-16,ZQ,96.37750244140625,108822
2026-06-17,ZQ,96.37249755859375,91394
2026-06-18,ZQ,96.375,99053
2026-06-22,ZQ,96.37249755859375,36682
2026-06-23,ZQ,96.37249755859375,40945
2026-06-24,ZQ,96.37249755859375,17534
2026-06-25,ZQ,96.375,15701
2026-06-26,ZQ,96.37249755859375,31540
2026-06-29,ZQ,96.37249755859375,3787
2026-06-30,ZQ,96.375,53955
2026-07-01,ZQ,96.36750030517578,80804
2026-07-02,ZQ,96.36750030517578,138767
2026-07-06,ZQ,96.36499786376953,111736
2026-07-07,ZQ,96.36750030517578,75792
2026-07-08,ZQ,96.36750030517578,178906
2026-07-09,ZQ,96.37249755859375,179210
2026-07-10,ZQ,96.37000274658203,105648
2026-07-13,ZQ,96.36750030517578,81039
2026-07-14,ZQ,96.37249755859375,62631
2026-07-15,ZQ,96.37000274658203,55739
2026-07-16,ZQ,96.37249755859375,68592
2026-07-17,ZQ,96.37000274658203,73287
2026-07-20,ZQ,96.37249755859375,46020
2026-07-21,ZQ,96.37000274658203,69408
2026-07-22,ZQ,96.36499786376953,75688
2026-07-23,ZQ,96.36499786376953,25607
2026-07-24,ZQ,96.36750030517578,31909
2026-07-27,ZQ,96.36499786376953,26967
2026-07-28,ZQ,96.36750030517578,33187
2026-07-29,ZQ,96.37000274658203,30690
2026-07-30,ZQ,96.37000274658203,1367
2026-07-31,ZQ,96.37249755859375,126431
2026-08-03,ZQ,96.36499786376953,89069
2026-08-04,ZQ,96.36750030517578,59580
2026-08-05,ZQ,96.36750030517578,66445
2026-08-06,ZQ,96.36499786376953,16005
2026-08-07,ZQ,96.36750030517578,95428
2026-08-10,ZQ,96.36750030517578,53875
2026-08-11,ZQ,96.36750030517578,36805
2026-08-12,ZQ,96.36750030517578,48069
2026-08-13,ZQ,96.37000274658203,54882
2026-08-14,ZQ,96.36750030517578,49630
2026-08-17,ZQ,96.37000274658203,1266
2026-08-18,ZQ,96.37000274658203,4603
2026-08-19,ZQ,96.36750030517578,14980
2026-08-20,ZQ,96.37000274658203,23525
2026-08-21,ZQ,96.37000274658203,13671
2026-08-24,ZQ,96.37000274658203,45074
2026-08-25,ZQ,96.37000274658203,9179
2026-08-26,ZQ,96.36750030517578,10237
2026-08-27,ZQ,96.37000274658203,6857
2026-08-28,ZQ,96.37000274658203,4523
2026-08-31,ZQ,96.37000274658203,47121
2026-09-01,ZQ,96.2925033569336,46872
2026-09-02,ZQ,96.29750061035156,50046
2026-09-03,ZQ,96.31500244140625,52145
2026-09-04,ZQ,96.30249786376953,59418
2026-09-08,ZQ,96.30249786376953,26418
2026-09-09,ZQ,96.30000305175781,40179
2026-09-10,ZQ,96.2874984741211,74346
2026-09-11,ZQ,96.26750183105469,114611
2026-09-14,ZQ,96.26000213623047,84816
2026-09-15,ZQ,96.26249694824219,93699
2026-09-16,ZQ,96.25499725341797,93699
2026-09-17,ZQ,96.25250244140625,117608
2026-09-18,ZQ,95.9749984741211,72710
2021-09-20,CL,70.29000091552734,75837
2021-09-21,CL,70.55999755859375,393403
2021-09-22,CL,72.2300033569336,381061
2021-09-23,CL,73.30000305175781,403405
2021-09-24,CL,73.9800033569336,350382
2021-09-27,CL,75.44999694824219,417829
2021-09-28,CL,75.29000091552734,476143
2021-09-29,CL,74.83000183105469,424193
2021-09-30,CL,75.02999877929688,583189
2021-10-01,CL,75.87999725341797,388996
2021-10-04,CL,77.62000274658203,458006
2021-10-05,CL,78.93000030517578,449617
2021-10-06,CL,77.43000030517578,459055
2021-10-07,CL,78.30000305175781,545008
2021-10-08,CL,79.3499984741211,662010
2021-10-11,CL,80.5199966430664,653756
2021-10-12,CL,80.63999938964844,598181
2021-10-13,CL,80.44000244140625,487220
2021-10-14,CL,81.30999755859375,399813
2021-10-15,CL,82.27999877929688,277953
2021-10-18,CL,82.44000244140625,134098
2021-10-19,CL,82.95999908447266,82607
2021-10-20,CL,83.87000274658203,530693
2021-10-21,CL,82.5,567503
2021-10-22,CL,83.76000213623047,465355
2021-10-25,CL,83.76000213623047,568725
2021-10-26,CL,84.6500015258789,467716
2021-10-27,CL,82.66000366210938,529952
2021-10-28,CL,82.80999755859375,491585
2021-10-29,CL,83.56999969482422,507309
2021-11-01,CL,84.05000305175781,412309
2021-11-02,CL,83.91000366210938,429608
2021-11-03,CL,80.86000061035156,546577
2021-11-04,CL,78.80999755859375,701119
2021-11-05,CL,81.2699966430664,531054
2021-11-08,CL,81.93000030517578,393953
2021-11-09,CL,84.1500015258789,504832
2021-11-10,CL,81.33999633789062,555215
2021-11-11,CL,81.58999633789062,475436
2021-11-12,CL,80.79000091552734,390304
2021-11-15,CL,80.87999725341797,343484
2021-11-16,CL,80.76000213623047,325668
2021-11-17,CL,78.36000061035156,174471
2021-11-18,CL,79.01000213623047,83984
2021-11-19,CL,76.0999984741211,623448
2021-11-22,CL,76.75,465768
2021-11-23,CL,78.5,506987
2021-11-24,CL,78.38999938964844,328848
2021-11-26,CL,68.1500015258789,844630
2021-11-29,CL,69.94999694824219,675090
2021-11-30,CL,66.18000030517578,722475
2021-12-01,CL,65.56999969482422,602447
2021-12-02,CL,66.5,668293
2021-12-03,CL,66.26000213623047,449974
2021-12-06,CL,69.48999786376953,401060
2021-12-07,CL,72.05000305175781,496528
2021-12-08,CL,72.36000061035156,464846
2021-12-09,CL,70.94000244140625,393205
2021-12-10,CL,71.66999816894531,397883
2021-12-13,CL,71.29000091552734,406604
2021-12-14,CL,70.7300033569336,359454
2021-12-15,CL,70.87000274658203,294337
2021-12-16,CL,72.37999725341797,142541
2021-12-17,CL,70.86000061035156,78125
2021-12-20,CL,68.2300033569336,492217
2021-12-21,CL,71.12000274658203,358779
2021-12-22,CL,72.76000213623047,306709
2021-12-23,CL,73.79000091552734,270223
2021-12-27,CL,75.56999969482422,268490
2021-12-28,CL,75.9800033569336,249728
2021-12-29,CL,76.55999755859375,283557
2021-12-30,CL,76.98999786376953,231163
2021-12-31,CL,75.20999908447266,237118
2022-01-03,CL,76.08000183105469,317628
2022-01-04,CL,76.98999786376953,372848
2022-01-05,CL,77.8499984741211,397898
2022-01-06,CL,79.45999908447266,476665
2022-01-07,CL,78.9000015258789,414434
2022-01-10,CL,78.2300033569336,389956
2022-01-11,CL,81.22000122070312,481815
2022-01-12,CL,82.63999938964844,420619
2022-01-13,CL,82.12000274658203,364769
2022-01-14,CL,83.81999969482422,364442
2022-01-18,CL,85.43000030517578,163643
2022-01-19,CL,86.95999908447266,113153
2022-01-20,CL,86.9000015258789,532202
2022-01-21,CL,85.13999938964844,509103
2022-01-24,CL,83.30999755859375,511695
2022-01-25,CL,85.5999984741211,507219
2022-01-26,CL,87.3499984741211,459642
2022-01-27,CL,86.61000061035156,427804
2022-01-28,CL,86.81999969482422,436172
2022-01-31,CL,88.1500015258789,359080
2022-02-01,CL,88.19999694824219,376841
2022-02-02,CL,88.26000213623047,456863
2022-02-03,CL,90.2699966430664,465771
2022-02-04,CL,92.30999755859375,410926
2022-02-07,CL,91.31999969482422,497754
2022-02-08,CL,89.36000061035156,467386
2022-02-09,CL,89.66000366210938,445618
2022-02-10,CL,89.87999725341797,492091
2022-02-11,CL,93.0999984741211,554423
2022-02-14,CL,95.45999908447266,467071
2022-02-15,CL,92.06999969482422,442641
2022-02-16,CL,93.66000366210938,401453
2022-02-17,CL,91.76000213623047,212552
2022-02-18,CL,91.06999969482422,150382
2022-02-22,CL,92.3499984741211,789041
2022-02-23,CL,92.0999984741211,440574
2022-02-24,CL,92.80999755859375,872244
2022-02-25,CL,91.58999633789062,523793
2022-02-28,CL,95.72000122070312,490796
2022-03-01,CL,103.41000366210938,698814
2022-03-02,CL,110.5999984741211,651853
2022-03-03,CL,107.66999816894531,592031
2022-03-04,CL,115.68000030517578,493875
2022-03-07,CL,119.4000015258789,576022
2022-03-08,CL,123.69999694824219,583106
2022-03-09,CL,108.69999694824219,594773
2022-03-10,CL,106.0199966430664,437924
2022-03-11,CL,109.33000183105469,368194
2022-03-14,CL,103.01000213623047,344184
2022-03-15,CL,96.44000244140625,401690
2022-03-16,CL,95.04000091552734,293947
2022-03-17,CL,102.9800033569336,210763
2022-03-18,CL,104.69999694824219,74247
2022-03-21,CL,112.12000274658203,77217
2022-03-22,CL,111.76000213623047,318629
2022-03-23,CL,114.93000030517578,289182
2022-03-24,CL,112.33999633789062,307238
2022-03-25,CL,113.9000015258789,320304
2022-03-28,CL,105.95999908447266,372251
2022-03-29,CL,104.23999786376953,387200
2022-03-30,CL,107.81999969482422,284544
2022-03-31,CL,100.27999877929688,450845
2022-04-01,CL,99.2699966430664,324777
2022-04-04,CL,103.27999877929688,288131
2022-04-05,CL,101.95999908447266,280283
2022-04-06,CL,96.2300033569336,366036
2022-04-07,CL,96.02999877929688,367318
2022-04-08,CL,98.26000213623047,310082
2022-04-11,CL,94.29000091552734,315873
2022-04-12,CL,100.5999984741211,329037
2022-04-13,CL,104.25,312502
2022-04-14,CL,106.94999694824219,244952
2022-04-18,CL,108.20999908447266,68489
2022-04-19,CL,102.55999755859375,71792
2022-04-20,CL,102.75,299028
2022-04-21,CL,103.79000091552734,280321
2022-04-22,CL,102.06999969482422,246116
2022-04-25,CL,98.54000091552734,328153
2022-04-26,CL,101.69999694824219,351850
2022-04-27,CL,102.0199966430664,278781
2022-04-28,CL,105.36000061035156,312064
2022-04-29,CL,104.69000244140625,294386
2022-05-02,CL,105.16999816894531,261878
2022-05-03,CL,102.41000366210938,239266
2022-05-04,CL,107.80999755859375,272909
2022-05-05,CL,108.26000213623047,286916
2022-05-06,CL,109.7699966430664,294278
2022-05-09,CL,103.08999633789062,368183
2022-05-10,CL,99.76000213623047,389750
2022-05-11,CL,105.70999908447266,382701
2022-05-12,CL,106.12999725341797,323547
2022-05-13,CL,110.48999786376953,240989
2022-05-16,CL,114.19999694824219,289127
2022-05-17,CL,112.4000015258789,252630
2022-05-18,CL,109.58999633789062,103669
2022-05-19,CL,112.20999908447266,68511
2022-05-20,CL,113.2300033569336,229930
2022-05-23,CL,110.29000091552734,215623
2022-05-24,CL,109.7699966430664,224794
2022-05-25,CL,110.33000183105469,191370
2022-05-26,CL,114.08999633789062,234752
2022-05-27,CL,115.06999969482422,217281
2022-05-31,CL,114.66999816894531,440796
2022-06-01,CL,115.26000213623047,290530
2022-06-02,CL,116.87000274658203,327600
2022-06-03,CL,118.87000274658203,240831
2022-06-06,CL,118.5,246825
2022-06-07,CL,119.41000366210938,341694
2022-06-08,CL,122.11000061035156,340591
2022-06-09,CL,121.51000213623047,293295
2022-06-10,CL,120.66999816894531,352906
2022-06-13,CL,120.93000030517578,372403
2022-06-14,CL,118.93000030517578,366320
2022-06-15,CL,115.30999755859375,301750
2022-06-16,CL,117.58999633789062,162543
2022-06-17,CL,109.55999755859375,103149
2022-06-21,CL,110.6500015258789,427262
2022-06-22,CL,106.19000244140625,432724
2022-06-23,CL,104.2699966430664,346362
2022-06-24,CL,107.62000274658203,321591
2022-06-27,CL,109.56999969482422,282914
2022-06-28,CL,111.76000213623047,306748
2022-06-29,CL,109.77999877929688,322060
2022-06-30,CL,105.76000213623047,362890
2022-07-01,CL,108.43000030517578,305338
2022-07-05,CL,99.5,594215
2022-07-06,CL,98.52999877929688,444106
2022-07-07,CL,102.7300033569336,379861
2022-07-08,CL,104.79000091552734,327461
2022-07-11,CL,104.08999633789062,348566
2022-07-12,CL,95.83999633789062,398552
2022-07-13,CL,96.30000305175781,347193
2022-07-14,CL,95.77999877929688,387528
2022-07-15,CL,97.58999633789062,240766
2022-07-18,CL,102.5999984741211,84669
2022-07-19,CL,104.22000122070312,63149
2022-07-20,CL,102.26000213623047,315620
2022-07-21,CL,96.3499984741211,318911
2022-07-22,CL,94.69999694824219,307568
2022-07-25,CL,96.69999694824219,278998
2022-07-26,CL,94.9800033569336,310043
2022-07-27,CL,97.26000213623047,321903
2022-07-28,CL,96.41999816894531,318403
2022-07-29,CL,98.62000274658203,349374
2022-08-01,CL,93.88999938964844,365293
2022-08-02,CL,94.41999816894531,328538
2022-08-03,CL,90.66000366210938,395099
2022-08-04,CL,88.54000091552734,334931
2022-08-05,CL,89.01000213623047,350016
2022-08-08,CL,90.76000213623047,340157
2022-08-09,CL,90.5,347045
2022-08-10,CL,91.93000030517578,383766
2022-08-11,CL,94.33999633789062,341234
2022-08-12,CL,92.08999633789062,264953
2022-08-15,CL,89.41000366210938,275443
2022-08-16,CL,86.52999877929688,305366
2022-08-17,CL,88.11000061035156,230346
2022-08-18,CL,90.5,80029
2022-08-19,CL,90.7699966430664,58714
2022-08-22,CL,90.2300033569336,352665
2022-08-23,CL,93.73999786376953,285607
2022-08-24,CL,94.88999938964844,320388
2022-08-25,CL,92.5199966430664,279877
2022-08-26,CL,93.05999755859375,288392
2022-08-29,CL,97.01000213623047,283463
2022-08-30,CL,91.63999938964844,386272
2022-08-31,CL,89.55000305175781,344147
